,alpha,performance,capacity
0,0.3,0.0013197843830536646,8.0
1,0.5,0.0015777076467453255,9.0
2,0.7,0.0018368898949578712,9.0
3,0.8,0.0019641029524165867,9.0
4,0.9,0.0020293061243898975,9.0
5,0.95,0.0020471876427987177,9.0
6,1.0,0.0020426471553735425,9.0
7,1.05,0.002001314586875252,9.0
8,1.1,0.0018836473530873662,9.0
9,1.2,0.0015781405530014886,8.0
10,1.3,0.001231341635989314,6.0
11,1.4,0.001015032913822856,6.0
12,1.5,0.0009475320485533869,6.0
13,2.0,0.0006933654362857543,4.0
14,2.5,0.00046058939035254436,3.0
15,3.0,0.00017971855571247082,0.0
16,3.5,0.00029602480253333887,0.0
