,alpha,performance,capacity
0,0.3,2.717514580642679,3.0
1,0.5,3.0971727355596483,3.0
2,0.7,3.550919320157976,0.0
3,0.8,3.9043330073313127,0.0
4,0.9,4.297927184971802,0.0
5,0.95,4.445886999423668,0.0
6,1.0,4.496411581207385,0.0
7,1.05,4.304000674938363,0.0
8,1.1,3.394698772472475,0.0
9,1.2,1.371247241984328,0.0
10,1.3,0.7684381942494063,0.0
11,1.4,0.8923689248698842,0.0
12,1.5,0.7707649985358275,0.0
13,2.0,0.4207267891400634,0.0
14,2.5,0.4902235123261362,0.0
15,3.0,0.3758896276830478,0.0
16,3.5,0.30614083523460656,0.0
