,alpha,performance,capacity
0,0.3,0.21421922469340932,9.0
1,0.5,0.24782564668857732,10.0
2,0.7,0.27872134745837995,11.0
3,0.8,0.31134715597075907,12.0
4,0.9,0.3419263603096992,13.0
5,0.95,0.3436811606940243,12.0
6,1.0,0.37237430752791423,13.0
7,1.05,0.3736439360980883,13.0
8,1.1,0.37423388477515407,13.0
9,1.2,0.39578182167803927,14.0
10,1.3,0.41096479543674225,15.0
11,1.4,0.41790977499327325,1.0
12,1.5,0.4183115674957593,1.0
13,2.0,0.21660536022519344,7.0
14,2.5,0.1562865780296108,6.0
15,3.0,0.0952711769183965,4.0
16,3.5,0.08421307280317464,4.0
