,alpha,performance,capacity
0,0.3,6.194446017031178,8.0
1,0.5,7.970889520244351,9.0
2,0.7,8.58076660026307,10.0
3,0.8,8.608342104372882,10.0
4,0.9,8.90000670028338,10.0
5,0.95,9.321588722281264,10.0
6,1.0,9.928349164541649,11.0
7,1.05,10.726529471977779,12.0
8,1.1,9.703761943900508,10.0
9,1.2,10.51399003361959,10.0
10,1.3,11.651060552705484,11.0
11,1.4,11.855560776293952,13.0
12,1.5,12.66758664312966,13.0
13,2.0,13.163229151091256,14.0
14,2.5,8.01691997136939,9.0
15,3.0,2.481468232968703,0.0
16,3.5,1.2372412271695958,0.0
