,alpha,performance,capacity
0,0.3,0.00046977286475257865,4.0
1,0.5,0.0004884223745567894,4.0
2,0.7,0.0005263756200889065,4.0
3,0.8,0.0005676851587540367,4.0
4,0.9,0.0006166335103385141,2.0
5,0.95,0.0006506051861618626,2.0
6,1.0,0.0006949855615477269,2.0
7,1.05,0.0007315768883847943,2.0
8,1.1,0.0007828997210607031,2.0
9,1.2,0.0008518273374551805,0.0
10,1.3,0.0007652810600233615,0.0
11,1.4,0.00050812612090569,0.0
12,1.5,0.0004882749244511125,0.0
13,2.0,0.00017651156360588035,0.0
14,2.5,6.917851127542718e-05,0.0
15,3.0,6.179597777482034e-05,0.0
16,3.5,5.551159571775075e-05,0.0
