,alpha,performance,capacity
0,0.3,0.000475048557245562,0.0
1,0.5,0.0005182134023328793,0.0
2,0.7,0.0005686492138800847,0.0
3,0.8,0.0005828928399179378,0.0
4,0.9,0.0005923517569770771,0.0
5,0.95,0.0006072522324489731,0.0
6,1.0,0.0006384390638749593,0.0
7,1.05,0.0006714962601482573,0.0
8,1.1,0.0007032007222611511,0.0
9,1.2,0.0007618269222960158,0.0
10,1.3,0.0008014373741419245,0.0
11,1.4,0.0007972345478433654,0.0
12,1.5,0.0007198771536142738,0.0
13,2.0,0.00029455240114699746,0.0
14,2.5,0.0002750655176579486,0.0
15,3.0,0.0002544742887320441,0.0
16,3.5,0.00023528340036359642,0.0
