,alpha,performance,capacity
0,0.3,0.000637987441827566,4.0
1,0.5,0.0006709825314839454,2.0
2,0.7,0.0007191390730496187,0.0
3,0.8,0.0007479143575860274,0.0
4,0.9,0.0007845566409452747,0.0
5,0.95,0.0008041262510584135,0.0
6,1.0,0.0008272779940637955,0.0
7,1.05,0.0008599445869765509,0.0
8,1.1,0.0008970215469766945,0.0
9,1.2,0.0009692397606365718,0.0
10,1.3,0.0010214671694943115,0.0
11,1.4,0.0010080350906689639,0.0
12,1.5,0.0008288964816827036,0.0
13,2.0,0.00040558032002718005,0.0
14,2.5,0.00025838069167930525,0.0
15,3.0,0.00012815755672610922,0.0
16,3.5,8.176464185856348e-05,0.0
