,alpha,performance,capacity
0,0.3,0.2050443828110084,8.0
1,0.5,0.26072859087009054,9.0
2,0.7,0.30270646416370117,11.0
3,0.8,0.3371978223422547,12.0
4,0.9,0.3456886761830497,12.0
5,0.95,0.3643538498939232,14.0
6,1.0,0.37280324427796935,13.0
7,1.05,0.37623605887432215,13.0
8,1.1,0.399735514173828,13.0
9,1.2,0.41511084313290775,14.0
10,1.3,0.4262959960340688,14.0
11,1.4,0.44284832819903724,15.0
12,1.5,0.4464138060960646,15.0
13,2.0,0.17045946546024268,7.0
14,2.5,0.09357146610977275,4.0
15,3.0,0.08295402681845158,4.0
16,3.5,0.07711527897002066,3.0
