,alpha,performance,capacity
0,0.3,2.3943370385119263,4.0
1,0.5,2.542613110372009,4.0
2,0.7,2.6983395538834327,3.0
3,0.8,2.7999349032875593,3.0
4,0.9,2.922016173182138,3.0
5,0.95,3.0033419157295396,3.0
6,1.0,3.107416358215211,3.0
7,1.05,3.220924610932776,3.0
8,1.1,3.354930065457466,3.0
9,1.2,3.692819850947081,3.0
10,1.3,3.9986602914718383,3.0
11,1.4,3.9547834642050423,4.0
12,1.5,3.0199608573473546,4.0
13,2.0,1.1182097974100433,12.0
14,2.5,1.08977600719965,0.0
15,3.0,0.9620128173462625,0.0
16,3.5,0.637684398590021,0.0
