,alpha,performance,capacity
0,0.3,2.104020092943777,0.0
1,0.5,2.2351530472021737,0.0
2,0.7,2.4198973705534144,0.0
3,0.8,2.511732170415276,0.0
4,0.9,2.6078243733369844,0.0
5,0.95,2.6447992483336455,0.0
6,1.0,2.751175531141947,0.0
7,1.05,2.877055713149234,0.0
8,1.1,3.016269028174069,0.0
9,1.2,3.339171485111875,0.0
10,1.3,3.632155989908021,0.0
11,1.4,3.813614515029983,0.0
12,1.5,3.7653649152908644,0.0
13,2.0,1.5486964830207002,0.0
14,2.5,1.5603108727773394,0.0
15,3.0,1.0948488442959428,0.0
16,3.5,1.0315791399406011,0.0
