,alpha,performance,capacity
0,0.3,0.17500003230505778,8.0
1,0.5,0.20597372549867046,8.0
2,0.7,0.2296932268029469,8.0
3,0.8,0.2220085599426836,8.0
4,0.9,0.25189166759919523,10.0
5,0.95,0.2657359802234983,6.0
6,1.0,0.2826260621082381,9.0
7,1.05,0.3005989374823445,4.0
8,1.1,0.2841881321853065,4.0
9,1.2,0.3109566238123137,7.0
10,1.3,0.3316944211137932,9.0
11,1.4,0.3435693474351037,9.0
12,1.5,0.34887626767884455,8.0
13,2.0,0.309781780825764,8.0
14,2.5,0.11661178653995832,0.0
15,3.0,0.02748162662460665,0.0
16,3.5,0.010118447836761867,0.0
