,alpha,performance,capacity
0,0.3,6.24672226786017,8.0
1,0.5,7.295347395584891,9.0
2,0.7,8.862533267939074,9.0
3,0.8,9.343550596519368,9.0
4,0.9,9.75495578269713,9.0
5,0.95,9.843227183546288,9.0
6,1.0,9.792878258974346,9.0
7,1.05,9.5088422631107,9.0
8,1.1,8.676901816305286,9.0
9,1.2,6.978942789122474,7.0
10,1.3,5.6578609574037255,6.0
11,1.4,4.901947244714698,6.0
12,1.5,4.229178229432922,5.0
13,2.0,2.779135400689123,4.0
14,2.5,1.9051942464429301,4.0
15,3.0,1.2640904984131833,4.0
16,3.5,0.4844594264291038,0.0
