,alpha,performance,capacity
0,0.3,6.339891707800099,8.0
1,0.5,7.52542308370106,9.0
2,0.7,8.820849158141199,9.0
3,0.8,9.950261221749896,10.0
4,0.9,10.096086920393864,10.0
5,0.95,10.122167238412153,10.0
6,1.0,10.86509978993754,11.0
7,1.05,10.738103909080765,11.0
8,1.1,10.42988512805232,11.0
9,1.2,3.4757004440910704,5.0
10,1.3,2.7568154031647203,4.0
11,1.4,2.2498601542981245,4.0
12,1.5,2.4011970644369707,4.0
13,2.0,1.476746804150315,3.0
14,2.5,1.4063573871740105,3.0
15,3.0,0.9286674898078752,0.0
16,3.5,0.2777483941009303,0.0
