,alpha,performance,capacity
0,0.3,6.634714661427068,8.0
1,0.5,8.244141146053495,10.0
2,0.7,9.28533251754162,11.0
3,0.8,9.440288195554107,11.0
4,0.9,10.472650990091038,12.0
5,0.95,10.637625517518881,12.0
6,1.0,11.448416687418126,13.0
7,1.05,11.514614726029926,12.0
8,1.1,11.510687666711966,12.0
9,1.2,12.421583143775539,13.0
10,1.3,12.964374853883408,14.0
11,1.4,13.271953733928576,14.0
12,1.5,13.812862098058048,15.0
13,2.0,6.143603213609599,8.0
14,2.5,3.110119137177673,5.0
15,3.0,2.6681827355531946,4.0
16,3.5,2.420671723376218,4.0
