,alpha,performance,capacity
0,0.3,6.1065761041542705,1.0
1,0.5,8.21118143312616,10.0
2,0.7,9.266984026149773,11.0
3,0.8,9.382250167576258,11.0
4,0.9,10.4007978226649,12.0
5,0.95,10.439815989891983,12.0
6,1.0,10.640167816760453,12.0
7,1.05,11.319031320524866,12.0
8,1.1,11.423101615031602,13.0
9,1.2,12.186792603233222,13.0
10,1.3,12.246690432503328,13.0
11,1.4,13.114674298254386,14.0
12,1.5,13.241761060435266,14.0
13,2.0,14.020500779853307,1.0
14,2.5,8.116978755801124,9.0
15,3.0,6.024520202039657,7.0
16,3.5,3.779331403007864,0.0
