,alpha,performance,capacity
0,0.3,0.001752444234943829,3.0
1,0.5,0.001997274474153183,3.0
2,0.7,0.0022898821355688357,0.0
3,0.8,0.0025177880989990984,0.0
4,0.9,0.0027716052642966656,0.0
5,0.95,0.0028670201429090965,0.0
6,1.0,0.002899601941255467,0.0
7,1.05,0.0027755218771287385,0.0
8,1.1,0.0021891401560698775,0.0
9,1.2,0.0008842765153921476,0.0
10,1.3,0.0004955429100603182,0.0
11,1.4,0.0005754621480122525,0.0
12,1.5,0.0004970433968605094,0.0
13,2.0,0.00027131417853904,0.0
14,2.5,0.0003161305459515445,0.0
15,3.0,0.00024240002820980416,0.0
16,3.5,0.00019742110883574232,0.0
