,alpha,performance,capacity
0,0.3,0.18106508851997752,7.0
1,0.5,0.21139138030001559,8.0
2,0.7,0.2508504992630205,7.0
3,0.8,0.26982690039003887,10.0
4,0.9,0.28567190467778775,9.0
5,0.95,0.29320523639617213,10.0
6,1.0,0.29651600403815,10.0
7,1.05,0.3074174530572613,10.0
8,1.1,0.3131143330286652,10.0
9,1.2,0.3342565632141948,11.0
10,1.3,0.34598780319267003,11.0
11,1.4,0.356482590954095,10.0
12,1.5,0.366258771691792,10.0
13,2.0,0.3616734535339478,7.0
14,2.5,0.1440602410622938,0.0
15,3.0,0.03849616035636965,0.0
16,3.5,0.017987794378461167,0.0
