,alpha,performance,capacity
0,0.3,6.450302004528148,8.0
1,0.5,7.549189799304411,10.0
2,0.7,8.219663317067136,6.0
3,0.8,9.253493708957143,11.0
4,0.9,9.2259975722802,10.0
5,0.95,9.323141843916206,10.0
6,1.0,10.087726469020595,11.0
7,1.05,10.133133111422923,11.0
8,1.1,10.444671029383619,11.0
9,1.2,11.00070760957372,7.0
10,1.3,11.205901006344975,11.0
11,1.4,11.733885335369072,11.0
12,1.5,11.932072597744641,8.0
13,2.0,12.035924293756777,8.0
14,2.5,5.4303222583946775,0.0
15,3.0,1.1685170202528568,0.0
16,3.5,0.4349976785735887,0.0
