,alpha,performance,capacity
0,0.3,7.011431803391229,8.0
1,0.5,8.339632678554578,10.0
2,0.7,9.44597042251941,11.0
3,0.8,10.50221047634301,11.0
4,0.9,11.197293779730202,11.0
5,0.95,11.496147451438768,12.0
6,1.0,11.64875150249484,12.0
7,1.05,12.16139857216565,12.0
8,1.1,12.509355640519429,13.0
9,1.2,13.255338058884497,14.0
10,1.3,13.793251323446217,15.0
11,1.4,13.772975649481921,15.0
12,1.5,14.036062793082142,1.0
13,2.0,7.047288328597637,8.0
14,2.5,6.263787188644553,7.0
15,3.0,4.359178206354444,5.0
16,3.5,3.5037498073890823,3.0
