,alpha,performance,capacity
0,0.3,6.843618996288378,8.0
1,0.5,8.214365692847682,10.0
2,0.7,9.295519187739393,11.0
3,0.8,10.367936161428108,12.0
4,0.9,11.335724871055271,12.0
5,0.95,11.44274394846284,12.0
6,1.0,11.486286094767847,12.0
7,1.05,12.213015658379797,13.0
8,1.1,12.402571507867934,13.0
9,1.2,13.180283821440423,14.0
10,1.3,13.22282095422568,14.0
11,1.4,13.793029586169622,15.0
12,1.5,14.009736860743102,1.0
13,2.0,14.03343035773902,1.0
14,2.5,3.1215865308853417,4.0
15,3.0,2.0493594248009286,3.0
16,3.5,1.7114563659752573,3.0
