,alpha,performance,capacity
0,0.3,2.3053151773581564,4.0
1,0.5,2.431280256404626,4.0
2,0.7,2.637506637757688,4.0
3,0.8,2.8359857735202594,4.0
4,0.9,3.0466467209340315,4.0
5,0.95,3.213872384885052,0.0
6,1.0,3.4076977545268816,0.0
7,1.05,3.5986244431576724,0.0
8,1.1,3.8407372042396246,0.0
9,1.2,4.1596302744031135,0.0
10,1.3,2.7521425205551853,0.0
11,1.4,0.47965083296852423,0.0
12,1.5,0.39608092387037175,0.0
13,2.0,0.5624639847207568,0.0
14,2.5,0.481853110943164,0.0
15,3.0,0.3201439622926058,0.0
16,3.5,0.30516035660681506,0.0
