,alpha,performance,capacity
0,0.3,8.093013725978427,14.0
1,0.5,9.418882280410228,11.0
2,0.7,11.271081276650442,13.0
3,0.8,12.211113630504581,13.0
4,0.9,12.843794143965585,13.0
5,0.95,13.282506905496337,14.0
6,1.0,13.284738565946185,14.0
7,1.05,13.515502564525743,14.0
8,1.1,13.817262112972697,15.0
9,1.2,13.997992813699838,1.0
10,1.3,14.013771212564087,1.0
11,1.4,14.023583185699687,1.0
12,1.5,14.024195025317905,1.0
13,2.0,5.185457097024647,7.0
14,2.5,3.1049573198848415,4.0
15,3.0,1.6769201570700107,0.0
16,3.5,0.870319807318424,0.0
