,alpha,performance,capacity
0,0.3,5.703437109096857,7.0
1,0.5,6.346214333356892,7.0
2,0.7,6.874959500907133,7.0
3,0.8,7.222459913214819,7.0
4,0.9,7.598441164628172,7.0
5,0.95,7.763934909073564,7.0
6,1.0,7.878078269887196,7.0
7,1.05,7.884895861211332,7.0
8,1.1,7.694943837648667,7.0
9,1.2,6.541915840402506,7.0
10,1.3,5.982078473476299,6.0
11,1.4,5.193881246309572,5.0
12,1.5,4.877196780875322,5.0
13,2.0,2.378580236196491,2.0
14,2.5,0.42167121678226244,0.0
15,3.0,0.3781772745294102,0.0
16,3.5,0.25681505432205204,0.0
