,alpha,performance,capacity
0,0.3,7.1314538377094205,1.0
1,0.5,8.209085340768286,10.0
2,0.7,9.352073451556901,11.0
3,0.8,10.338140774971349,12.0
4,0.9,11.054976889631781,12.0
5,0.95,11.334318200988658,12.0
6,1.0,11.421701205202627,13.0
7,1.05,12.23523684128844,13.0
8,1.1,12.348624510962388,13.0
9,1.2,11.44496838762409,13.0
10,1.3,12.228501321208538,14.0
11,1.4,12.974098328871518,14.0
12,1.5,13.933355351398122,1.0
13,2.0,10.951806832899898,12.0
14,2.5,7.687409919884575,9.0
15,3.0,5.289645332214225,6.0
16,3.5,3.3619851989662606,4.0
