,alpha,performance,capacity
0,0.3,2.544954806403834,4.0
1,0.5,2.750976389702135,3.0
2,0.7,2.98064080692706,3.0
3,0.8,3.105442300078954,4.0
4,0.9,3.3191165249087673,4.0
5,0.95,3.442925852687103,4.0
6,1.0,3.6137255621621156,4.0
7,1.05,3.779849161380753,4.0
8,1.1,3.949856958725261,4.0
9,1.2,4.152923552437341,4.0
10,1.3,3.7588429361865323,3.0
11,1.4,2.358408598911309,3.0
12,1.5,1.9432173653065354,0.0
13,2.0,1.3595107703432083,0.0
14,2.5,0.706382206581131,0.0
15,3.0,0.38678839973871554,0.0
16,3.5,0.3350318282826757,0.0
