,alpha,performance,capacity
0,0.3,2.5048548263007833,0.0
1,0.5,2.6510544788855523,0.0
2,0.7,2.818484756018512,0.0
3,0.8,2.9184354359548874,0.0
4,0.9,2.9510415389860736,0.0
5,0.95,3.0142743943689774,0.0
6,1.0,3.0926337644662794,0.0
7,1.05,3.1758821605034147,0.0
8,1.1,3.30879211702886,0.0
9,1.2,3.580393007396704,0.0
10,1.3,3.800099848393268,0.0
11,1.4,3.885290690014934,0.0
12,1.5,3.732857205875141,0.0
13,2.0,1.7695854971616336,0.0
14,2.5,1.561080151398407,0.0
15,3.0,1.3526865807940827,0.0
16,3.5,1.0152034749211187,0.0
