,alpha,performance,capacity
0,0.3,6.402292543119159,8.0
1,0.5,7.578224931911404,9.0
2,0.7,8.868739692650365,9.0
3,0.8,9.150586721587558,9.0
4,0.9,9.489019359959997,9.0
5,0.95,9.617990424073003,9.0
6,1.0,9.634956015425924,9.0
7,1.05,9.408009015526991,9.0
8,1.1,8.419616622738763,9.0
9,1.2,7.0358188356993026,7.0
10,1.3,5.420350059861182,6.0
11,1.4,4.813620523642621,6.0
12,1.5,4.448724296954839,5.0
13,2.0,2.8390542247945976,4.0
14,2.5,1.7786200466124396,3.0
15,3.0,1.6256137240310067,3.0
16,3.5,1.1695937113118122,0.0
