,alpha,performance,capacity
0,0.3,2.487139714335616,4.0
1,0.5,2.6976578349253058,3.0
2,0.7,2.912308397278478,3.0
3,0.8,3.0241185545964755,3.0
4,0.9,3.1916208046587644,3.0
5,0.95,3.340578489230142,3.0
6,1.0,3.466312309554835,3.0
7,1.05,3.614363155612949,4.0
8,1.1,3.761971962473962,4.0
9,1.2,4.035467909288773,5.0
10,1.3,4.0574187955371706,5.0
11,1.4,3.391965684736959,5.0
12,1.5,1.9226854456435183,3.0
13,2.0,1.1330805644052637,3.0
14,2.5,1.0242270302129701,0.0
15,3.0,0.7289559851133668,0.0
16,3.5,0.5226108518212585,0.0
