,alpha,performance,capacity
0,0.3,2.9197391275496507,3.0
1,0.5,3.168010241524462,4.0
2,0.7,3.4992251334488005,4.0
3,0.8,3.86359935324331,5.0
4,0.9,4.200832728318976,4.0
5,0.95,4.323594013861452,4.0
6,1.0,4.329482889436931,4.0
7,1.05,4.042404680409085,0.0
8,1.1,2.773719568306752,0.0
9,1.2,0.3348350123070494,0.0
10,1.3,0.30837932015602304,0.0
11,1.4,0.2006109811707577,0.0
12,1.5,0.14672355737151951,0.0
13,2.0,0.5826427435350943,0.0
14,2.5,0.6036072220203802,0.0
15,3.0,0.5859148137447767,0.0
16,3.5,0.4884254500094715,0.0
