,alpha,performance,capacity
0,0.3,0.20238111843518428,9.0
1,0.5,0.25650630700032684,10.0
2,0.7,0.30994428706735166,12.0
3,0.8,0.32633592232900693,13.0
4,0.9,0.35401481733129375,13.0
5,0.95,0.3563449705934156,13.0
6,1.0,0.3743078818259425,14.0
7,1.05,0.3768558763523535,14.0
8,1.1,0.39309994959708405,15.0
9,1.2,0.3931246896548958,15.0
10,1.3,0.39782997640181944,1.0
11,1.4,0.3987286186585352,1.0
12,1.5,0.39885432533486376,1.0
13,2.0,0.1955851981446885,8.0
14,2.5,0.12853101493010358,6.0
15,3.0,0.08961616438032066,4.0
16,3.5,0.05342601223488712,0.0
