,alpha,performance,capacity
0,0.3,0.19280620742304105,8.0
1,0.5,0.22737725256161742,9.0
2,0.7,0.25717760491971026,9.0
3,0.8,0.27921165547462395,10.0
4,0.9,0.27204257143587585,10.0
5,0.95,0.2790449878480568,10.0
6,1.0,0.2873750637536744,10.0
7,1.05,0.2970300074418024,11.0
8,1.1,0.32273639886517563,12.0
9,1.2,0.34649752525978755,12.0
10,1.3,0.36139722624754744,12.0
11,1.4,0.36321768001051996,11.0
12,1.5,0.37904657600525127,13.0
13,2.0,0.3294235653566422,10.0
14,2.5,0.12147012800732289,0.0
15,3.0,0.028881268809311862,0.0
16,3.5,0.022818696614490368,0.0
