,alpha,performance,capacity
0,0.3,2.5733938083561068,4.0
1,0.5,2.726150634244009,3.0
2,0.7,2.8975411872656918,4.0
3,0.8,2.9930750127538155,4.0
4,0.9,3.0911250231722605,4.0
5,0.95,3.1878861052372174,4.0
6,1.0,3.2769197170345175,4.0
7,1.05,3.3866311333700527,4.0
8,1.1,3.551323065398169,4.0
9,1.2,3.8530220477607773,4.0
10,1.3,4.0927927202323175,4.0
11,1.4,3.807020318498834,4.0
12,1.5,1.5185124302888966,3.0
13,2.0,1.1775687652632927,0.0
14,2.5,0.6793570624783788,0.0
15,3.0,0.40628759321457986,0.0
16,3.5,0.40609555550822574,0.0
