,alpha,performance,capacity
0,0.3,7.213170695602372,9.0
1,0.5,7.428384566895924,9.0
2,0.7,10.192327818778976,12.0
3,0.8,10.92789264453428,12.0
4,0.9,11.413080347307236,11.0
5,0.95,11.921351706765115,13.0
6,1.0,12.11695083976158,12.0
7,1.05,12.535650261773483,13.0
8,1.1,12.841607016473226,13.0
9,1.2,13.065291904673058,14.0
10,1.3,12.975073723663026,14.0
11,1.4,13.0198577040794,14.0
12,1.5,13.286717520892184,13.0
13,2.0,7.016700794804185,7.0
14,2.5,1.9556822109408356,0.0
15,3.0,0.41667078711001226,0.0
16,3.5,0.2793107370932138,0.0
