,alpha,performance,capacity
0,0.3,0.2099756995284957,9.0
1,0.5,0.24290088322873526,10.0
2,0.7,0.30162641984499955,12.0
3,0.8,0.3239483852175965,12.0
4,0.9,0.3345019151687283,12.0
5,0.95,0.3360787740241785,12.0
6,1.0,0.36154446967793225,13.0
7,1.05,0.3632349016375179,13.0
8,1.1,0.36383700242243894,13.0
9,1.2,0.38604920727794645,14.0
10,1.3,0.3987580992938991,15.0
11,1.4,0.40748540240393977,1.0
12,1.5,0.4079376165230361,1.0
13,2.0,0.14707719346202172,6.0
14,2.5,0.1294604939987031,6.0
15,3.0,0.10274131380640024,5.0
16,3.5,0.07744793314468221,0.0
