,alpha,performance,capacity
0,0.3,0.0005285847523165083,4.0
1,0.5,0.000566945748545007,3.0
2,0.7,0.0006165478126657584,4.0
3,0.8,0.0006501620879635949,4.0
4,0.9,0.0006958508643284904,4.0
5,0.95,0.0007404260491819081,4.0
6,1.0,0.0007814386485765602,4.0
7,1.05,0.0008225262067271375,0.0
8,1.1,0.0008569490524004789,0.0
9,1.2,0.000810142002165679,0.0
10,1.3,0.0004281754522967558,0.0
11,1.4,0.0002580724844631997,0.0
12,1.5,0.00021183490886881538,0.0
13,2.0,7.14385266890089e-05,0.0
14,2.5,6.683179228116586e-05,0.0
15,3.0,6.20104998840477e-05,0.0
16,3.5,6.329524568266307e-05,0.0
