,alpha,performance,capacity
0,0.3,2.3438334179288582,4.0
1,0.5,2.4941946730980007,4.0
2,0.7,2.663452063488951,4.0
3,0.8,2.7794580983250063,3.0
4,0.9,2.9234255871259496,3.0
5,0.95,3.025743008198986,3.0
6,1.0,3.1783933491333944,3.0
7,1.05,3.2974954016853757,3.0
8,1.1,3.457324193265347,3.0
9,1.2,3.852032934012627,3.0
10,1.3,4.155937473307292,0.0
11,1.4,3.6232590334336625,0.0
12,1.5,1.0300122001310614,0.0
13,2.0,0.6614426462814648,0.0
14,2.5,0.53859462446116,0.0
15,3.0,0.5132988690821917,0.0
16,3.5,0.3258769518832707,0.0
