,alpha,performance,capacity
0,0.3,6.6993743636389,8.0
1,0.5,8.351385714908046,10.0
2,0.7,9.186373796805855,11.0
3,0.8,10.049647574673381,11.0
4,0.9,10.31929474579522,12.0
5,0.95,11.101351320829913,14.0
6,1.0,11.330345830526362,13.0
7,1.05,12.04814496272031,13.0
8,1.1,12.611104648686377,14.0
9,1.2,12.638217183247177,13.0
10,1.3,13.192189667753444,14.0
11,1.4,13.787244762921402,15.0
12,1.5,13.910739131758866,15.0
13,2.0,14.032537250545134,1.0
14,2.5,6.81516957531265,7.0
15,3.0,5.007367169054217,6.0
16,3.5,3.131056827219549,4.0
