,alpha,performance,capacity
0,0.3,5.992980605111313,7.0
1,0.5,6.628406255837109,7.0
2,0.7,7.096779202432014,7.0
3,0.8,7.370715778245915,7.0
4,0.9,7.678562295100767,7.0
5,0.95,7.817645307139241,7.0
6,1.0,7.897488767329632,7.0
7,1.05,7.819483034832004,7.0
8,1.1,7.408475572188647,7.0
9,1.2,6.342018604921595,6.0
10,1.3,5.495413388353235,6.0
11,1.4,5.271495117310325,6.0
12,1.5,4.7672680032560395,5.0
13,2.0,1.7559139582158507,3.0
14,2.5,0.40357660336708207,0.0
15,3.0,0.3794981843341466,0.0
16,3.5,0.48704745321930354,0.0
