,alpha,performance,capacity
0,0.3,0.1840766016734766,8.0
1,0.5,0.21449971621006708,9.0
2,0.7,0.24529906032546425,6.0
3,0.8,0.2628879475755732,8.0
4,0.9,0.28132942492164154,11.0
5,0.95,0.2854098676079193,11.0
6,1.0,0.2874195024045336,10.0
7,1.05,0.29810201894118704,7.0
8,1.1,0.29018568655024074,5.0
9,1.2,0.30248816592118544,10.0
10,1.3,0.3191143636668465,10.0
11,1.4,0.3331666259354364,10.0
12,1.5,0.3349649048340249,9.0
13,2.0,0.21437204821749886,4.0
14,2.5,0.03252307260514102,0.0
15,3.0,0.011177499937493585,0.0
16,3.5,0.007130085611665047,0.0
