,alpha,performance,capacity
0,0.3,6.3231387608937855,8.0
1,0.5,7.558162127156277,8.0
2,0.7,8.748219538652995,9.0
3,0.8,9.433176331409971,9.0
4,0.9,9.75089389504448,9.0
5,0.95,9.823887292504866,9.0
6,1.0,9.806287866589274,9.0
7,1.05,9.606019498994495,9.0
8,1.1,8.96208276340163,9.0
9,1.2,7.200639843779021,7.0
10,1.3,5.864098110411544,6.0
11,1.4,5.018388954372548,6.0
12,1.5,4.465545503255683,6.0
13,2.0,3.042596847283397,4.0
14,2.5,2.3956416274793377,4.0
15,3.0,1.898417163032182,3.0
16,3.5,1.5142272058240276,0.0
