,alpha,performance,capacity
0,0.3,7.728297081454379,9.0
1,0.5,9.25555193320346,11.0
2,0.7,11.314272147979137,12.0
3,0.8,11.633432131953441,13.0
4,0.9,12.14347226825652,13.0
5,0.95,12.49510435388133,14.0
6,1.0,13.174070655777282,14.0
7,1.05,13.008971399818252,14.0
8,1.1,13.558903310432433,15.0
9,1.2,13.798073774724527,15.0
10,1.3,13.979120974522136,1.0
11,1.4,14.017188818928606,1.0
12,1.5,14.02095337883924,1.0
13,2.0,11.023801316341457,12.0
14,2.5,6.0102737790594425,7.0
15,3.0,2.158238620359878,0.0
16,3.5,0.8887169061425657,0.0
