,alpha,performance,capacity
0,0.3,6.19419498066684,8.0
1,0.5,6.487018599867821,8.0
2,0.7,6.897173365063012,7.0
3,0.8,7.174547549326468,7.0
4,0.9,7.535864112178359,7.0
5,0.95,7.723818096513263,7.0
6,1.0,7.8567913392295194,7.0
7,1.05,7.846974728504171,7.0
8,1.1,7.558384956877851,7.0
9,1.2,6.215919167959431,6.0
10,1.3,5.959657140565692,6.0
11,1.4,5.411873428919587,6.0
12,1.5,5.075920552096439,5.0
13,2.0,2.4065736615719633,3.0
14,2.5,1.060804781460227,0.0
15,3.0,0.3678713575339383,0.0
16,3.5,0.3977523178026091,0.0
