,alpha,performance,capacity
0,0.3,2.9197356559186005,3.0
1,0.5,3.167998343125014,4.0
2,0.7,3.4991910467612586,4.0
3,0.8,3.8635461923593075,5.0
4,0.9,4.2007741693641645,4.0
5,0.95,4.323555958683546,4.0
6,1.0,4.329534794459208,4.0
7,1.05,4.042883344272002,0.0
8,1.1,2.786682569843551,0.0
9,1.2,0.6280681834289902,0.0
10,1.3,0.3426765912864287,0.0
11,1.4,0.5723454208606249,0.0
12,1.5,0.6731558021209098,0.0
13,2.0,0.5611011037434431,0.0
14,2.5,0.4477425395910675,0.0
15,3.0,0.36415111995149707,0.0
16,3.5,0.29478291550500096,0.0
