,alpha,performance,capacity
0,0.3,0.22523672409968726,1.0
1,0.5,0.256885933915387,15.0
2,0.7,0.2947710397712779,11.0
3,0.8,0.31912140340071404,13.0
4,0.9,0.355213834201493,13.0
5,0.95,0.3517939938888317,13.0
6,1.0,0.361904509644698,13.0
7,1.05,0.38755663386369754,14.0
8,1.1,0.387634497164835,13.0
9,1.2,0.41516706512149765,14.0
10,1.3,0.41998643704924643,14.0
11,1.4,0.43456375429036187,15.0
12,1.5,0.43987498810319803,15.0
13,2.0,0.4438360388865483,1.0
14,2.5,0.23744442942215346,8.0
15,3.0,0.16176782361750275,6.0
16,3.5,0.10291947594608017,4.0
