,alpha,performance,capacity
0,0.3,5.586798037700528,6.0
1,0.5,6.151925818500524,7.0
2,0.7,6.363581194579766,7.0
3,0.8,6.479529335276426,7.0
4,0.9,6.650688179457617,7.0
5,0.95,6.762150494756053,7.0
6,1.0,6.876467506630799,7.0
7,1.05,6.968415646512476,6.0
8,1.1,6.99222136297439,6.0
9,1.2,6.5605441612971065,5.0
10,1.3,5.620259927002498,5.0
11,1.4,5.185488747554644,4.0
12,1.5,4.957408108922512,4.0
13,2.0,2.6121575795840575,3.0
14,2.5,1.0268586667821218,0.0
15,3.0,0.7313316891310618,0.0
16,3.5,0.5104646347379402,0.0
