,alpha,performance,capacity
0,0.3,2.5339032270516575,4.0
1,0.5,2.7113157394894003,3.0
2,0.7,2.9204524041608027,3.0
3,0.8,3.0481912714342725,4.0
4,0.9,3.2593052915849174,4.0
5,0.95,3.379517743993024,4.0
6,1.0,3.5690325001598597,4.0
7,1.05,3.750115799441728,4.0
8,1.1,3.9329962068434345,4.0
9,1.2,4.151352469516257,0.0
10,1.3,3.6505839422434474,0.0
11,1.4,2.049532851407052,0.0
12,1.5,1.791096338583971,0.0
13,2.0,0.35794324455711646,0.0
14,2.5,0.22120323142075676,0.0
15,3.0,0.22446614855271046,0.0
16,3.5,0.25955917841789167,0.0
