,alpha,performance,capacity
0,0.3,0.21636178428031289,8.0
1,0.5,0.2611645516296823,10.0
2,0.7,0.29256324404913153,11.0
3,0.8,0.32680167579421493,12.0
4,0.9,0.3297677392039986,12.0
5,0.95,0.33237880622062077,12.0
6,1.0,0.3586404113297597,12.0
7,1.05,0.3630397183103622,12.0
8,1.1,0.3894562646066594,14.0
9,1.2,0.39600189355953885,14.0
10,1.3,0.4175087435979988,14.0
11,1.4,0.4273849410995063,15.0
12,1.5,0.43060042243633145,15.0
13,2.0,0.43956601893691705,1.0
14,2.5,0.1873225492126368,6.0
15,3.0,0.14633781971436136,6.0
16,3.5,0.11784287259677291,4.0
