,alpha,performance,capacity
0,0.3,0.19756138910554757,8.0
1,0.5,0.24401530278181113,9.0
2,0.7,0.2677032767903156,7.0
3,0.8,0.26730921312271083,6.0
4,0.9,0.3049359717176397,4.0
5,0.95,0.31392955743547524,6.0
6,1.0,0.3125638868690594,6.0
7,1.05,0.3268218116620844,6.0
8,1.1,0.33324110250693245,10.0
9,1.2,0.3569371960336323,10.0
10,1.3,0.36196459574452405,10.0
11,1.4,0.3682792973071846,10.0
12,1.5,0.36346163874465864,2.0
13,2.0,0.37734573074628514,9.0
14,2.5,0.13693437321118113,0.0
15,3.0,0.023332245137412753,0.0
16,3.5,0.010694135564638989,0.0
