,alpha,performance,capacity
0,0.3,0.24767719695959162,8.0
1,0.5,0.2926153299067946,9.0
2,0.7,0.3326259455890544,10.0
3,0.8,0.37045753668565146,11.0
4,0.9,0.37555169593263477,11.0
5,0.95,0.41222971190490476,12.0
6,1.0,0.4142120763909939,12.0
7,1.05,0.4163873714935512,12.0
8,1.1,0.4172177431042936,12.0
9,1.2,0.4604389105090005,12.0
10,1.3,0.46643022215830154,12.0
11,1.4,0.4866961747497675,13.0
12,1.5,0.5232515367960537,14.0
13,2.0,0.5566956077557766,1.0
14,2.5,0.16643860800181987,15.0
15,3.0,0.13090994905863396,5.0
16,3.5,0.12018803488392697,4.0
