,alpha,performance,capacity
0,0.3,2.3083217642699485,4.0
1,0.5,2.425189232149989,4.0
2,0.7,2.5976674825898654,4.0
3,0.8,2.738037353762801,4.0
4,0.9,2.918665453543454,3.0
5,0.95,3.0221439490607054,3.0
6,1.0,3.184766312814286,3.0
7,1.05,3.360209181934102,3.0
8,1.1,3.5618605352005828,3.0
9,1.2,3.962000294638296,0.0
10,1.3,3.9556109054429847,0.0
11,1.4,2.989720000876226,0.0
12,1.5,1.9420784021271416,0.0
13,2.0,1.6052840000940316,0.0
14,2.5,1.3234238587185907,0.0
15,3.0,0.5300677003681332,0.0
16,3.5,0.36724487472627365,0.0
