,alpha,performance,capacity
0,0.3,2.349346371461272,4.0
1,0.5,2.5221657587966613,4.0
2,0.7,2.7051986563680757,3.0
3,0.8,2.8739013479658366,3.0
4,0.9,3.065707347106352,3.0
5,0.95,3.193302121886107,3.0
6,1.0,3.2620721205325713,0.0
7,1.05,3.431376322359898,0.0
8,1.1,3.6268460605772868,0.0
9,1.2,4.036171953699902,0.0
10,1.3,4.2191703850365325,0.0
11,1.4,1.987138192553328,0.0
12,1.5,0.5170994540686585,0.0
13,2.0,0.6275946280020303,0.0
14,2.5,0.5232178282555552,0.0
15,3.0,0.43628987141438347,0.0
16,3.5,0.30974325117977863,0.0
