,alpha,performance,capacity
0,0.3,2.763474351069233,3.0
1,0.5,2.838248337789945,3.0
2,0.7,3.0087650542034075,2.0
3,0.8,3.1599618034959334,4.0
4,0.9,3.40664868197878,4.0
5,0.95,3.5820353295910152,4.0
6,1.0,3.7708691535234733,4.0
7,1.05,3.9463805800803167,4.0
8,1.1,4.073855925627767,4.0
9,1.2,3.8591953289069303,0.0
10,1.3,2.486561167363965,0.0
11,1.4,2.34662113990751,0.0
12,1.5,2.1963806067767373,0.0
13,2.0,0.6933655329539063,0.0
14,2.5,0.38221788191093803,0.0
15,3.0,0.3242672349763958,0.0
16,3.5,0.3043046629029646,0.0
