,alpha,performance,capacity
0,0.3,5.622741551475813,6.0
1,0.5,5.9038483669878605,6.0
2,0.7,6.312627991096944,6.0
3,0.8,6.526356802581138,6.0
4,0.9,6.750352848349172,6.0
5,0.95,6.837253617118036,6.0
6,1.0,6.886039958886796,6.0
7,1.05,6.873019254196558,6.0
8,1.1,6.770802716534823,6.0
9,1.2,6.165256149771061,5.0
10,1.3,5.3585419916600125,5.0
11,1.4,5.284262279900189,5.0
12,1.5,5.0255624034396185,5.0
13,2.0,3.005375212707423,4.0
14,2.5,1.6322143230188049,0.0
15,3.0,0.6978066596126578,0.0
16,3.5,0.9411697353832947,0.0
