,alpha,performance,capacity
0,0.3,6.4032292694437825,8.0
1,0.5,8.31504673276506,10.0
2,0.7,9.287866787638059,11.0
3,0.8,10.454633966064756,11.0
4,0.9,10.574050851955482,11.0
5,0.95,11.39319047791622,12.0
6,1.0,11.466020653921564,12.0
7,1.05,12.365380156388305,13.0
8,1.1,12.456996976560314,13.0
9,1.2,12.549148558845374,13.0
10,1.3,13.25714956141512,14.0
11,1.4,13.418839403055928,14.0
12,1.5,13.88625210342744,15.0
13,2.0,9.548802911950165,10.0
14,2.5,6.373784582888215,8.0
15,3.0,4.054730071514354,5.0
16,3.5,2.7668647945387135,4.0
