,alpha,performance,capacity
0,0.3,2.3422105900738788,4.0
1,0.5,2.494074273768431,4.0
2,0.7,2.6628832561424165,4.0
3,0.8,2.773166960971493,3.0
4,0.9,2.9151835717406844,3.0
5,0.95,3.0363380320421394,3.0
6,1.0,3.1762490388096447,3.0
7,1.05,3.312418203127584,3.0
8,1.1,3.4617356700197224,3.0
9,1.2,3.8280836371788394,3.0
10,1.3,4.123408371223382,0.0
11,1.4,4.030371886754472,0.0
12,1.5,3.1432517891442524,0.0
13,2.0,1.1966808890973724,5.0
14,2.5,1.1917535921820641,3.0
15,3.0,1.1364324998152877,0.0
16,3.5,0.9939105724662213,0.0
