,alpha,performance,capacity
0,0.3,6.155537544576564,8.0
1,0.5,6.574691956787082,8.0
2,0.7,7.000488878373989,7.0
3,0.8,7.267736893677789,7.0
4,0.9,7.565432972892412,7.0
5,0.95,7.694669458553567,7.0
6,1.0,7.7554608655795585,7.0
7,1.05,7.6698456743607295,7.0
8,1.1,7.290391645542721,7.0
9,1.2,6.413203867500148,6.0
10,1.3,5.5953678677214915,5.0
11,1.4,5.295501322083933,5.0
12,1.5,4.801456130369393,5.0
13,2.0,2.2293887637736063,4.0
14,2.5,0.5636763919167691,0.0
15,3.0,0.25243329782348467,0.0
16,3.5,0.2536275104156234,0.0
