,alpha,performance,capacity
0,0.3,2.381638776899414,4.0
1,0.5,2.548887325049737,4.0
2,0.7,2.7589046974126963,3.0
3,0.8,2.8963478748303446,3.0
4,0.9,3.0720379723279247,3.0
5,0.95,3.1948354751912795,3.0
6,1.0,3.307685424138497,3.0
7,1.05,3.486891582331354,3.0
8,1.1,3.6731235715615855,3.0
9,1.2,4.0195027249093425,3.0
10,1.3,3.837317980294753,3.0
11,1.4,1.2340191302664836,4.0
12,1.5,1.258200914934503,3.0
13,2.0,0.8834383745941884,0.0
14,2.5,0.4741949986335408,0.0
15,3.0,0.34606047335928597,0.0
16,3.5,0.29328817987576394,0.0
