,alpha,performance,capacity
0,0.3,6.336144923035424,8.0
1,0.5,7.8025148361358925,8.0
2,0.7,8.677995691214589,9.0
3,0.8,9.153681918933641,9.0
4,0.9,9.584892027307376,9.0
5,0.95,9.640171299612875,9.0
6,1.0,9.619748482218705,9.0
7,1.05,9.159826757505803,9.0
8,1.1,7.416748792098107,9.0
9,1.2,6.661068958410259,7.0
10,1.3,5.589176493105733,6.0
11,1.4,4.749331946025994,6.0
12,1.5,4.1170271048423706,5.0
13,2.0,3.088397589597453,4.0
14,2.5,2.0572868098859964,3.0
15,3.0,1.8406810570967533,0.0
16,3.5,1.40355174311642,3.0
