,alpha,performance,capacity
0,0.3,6.317518434838039,8.0
1,0.5,7.513173922686888,8.0
2,0.7,8.526246993403747,9.0
3,0.8,8.941990217434215,9.0
4,0.9,9.244943451290178,9.0
5,0.95,9.327873089319775,9.0
6,1.0,9.364587373049984,9.0
7,1.05,9.226141372776537,9.0
8,1.1,8.796697392246273,9.0
9,1.2,7.628171860957533,7.0
10,1.3,6.32346119210002,7.0
11,1.4,5.286797780563952,6.0
12,1.5,4.727168090376023,6.0
13,2.0,2.4760670543928764,4.0
14,2.5,1.426003032681474,3.0
15,3.0,1.3687875053587593,0.0
16,3.5,0.9874956607102565,0.0
