,alpha,performance,capacity
0,0.3,0.001124141063389878,6.0
1,0.5,0.0012164058977237175,6.0
2,0.7,0.001284450702935122,6.0
3,0.8,0.0013126153912392485,6.0
4,0.9,0.001353285625609542,6.0
5,0.95,0.0013773783574923296,6.0
6,1.0,0.001397786638867093,6.0
7,1.05,0.0014073960682350005,6.0
8,1.1,0.0013998095379307923,6.0
9,1.2,0.0013012247492982468,5.0
10,1.3,0.00114952758063499,5.0
11,1.4,0.0010737324716562169,4.0
12,1.5,0.0010275852806960173,4.0
13,2.0,0.0005715326188430542,4.0
14,2.5,0.00029498150878298025,0.0
15,3.0,0.0002487277160396228,0.0
16,3.5,0.00019785015702322917,0.0
