,alpha,performance,capacity
0,0.3,7.134144536611201,9.0
1,0.5,8.328864032000617,10.0
2,0.7,9.3952146392983,11.0
3,0.8,10.392622478745068,12.0
4,0.9,10.436528587041236,12.0
5,0.95,11.469316026062417,13.0
6,1.0,11.38052558929725,12.0
7,1.05,12.305653312092112,13.0
8,1.1,12.41798791803877,13.0
9,1.2,13.249660365657272,14.0
10,1.3,13.257848268201794,14.0
11,1.4,13.781708627011973,15.0
12,1.5,13.99511179085705,1.0
13,2.0,5.525972200763062,7.0
14,2.5,3.1329761137488013,3.0
15,3.0,1.8877715777351753,4.0
16,3.5,1.7298345781138964,3.0
