,alpha,performance,capacity
0,0.3,2.3376560721264816,4.0
1,0.5,2.503831399235714,4.0
2,0.7,2.728042726148958,4.0
3,0.8,2.8758008558360726,3.0
4,0.9,3.107817259720408,3.0
5,0.95,3.2326660060993073,3.0
6,1.0,3.4231481931481555,3.0
7,1.05,3.633965974979332,3.0
8,1.1,3.8493191072606643,3.0
9,1.2,4.059292451299327,3.0
10,1.3,1.458162918085779,3.0
11,1.4,1.4008085550852492,3.0
12,1.5,1.327321375500462,0.0
13,2.0,0.796345532306209,0.0
14,2.5,0.5088933931544937,0.0
15,3.0,0.3773798588844122,0.0
16,3.5,0.3611030578827758,0.0
