,alpha,performance,capacity
0,0.3,7.077233532366507,9.0
1,0.5,8.191964847749844,10.0
2,0.7,9.2271393038347,10.0
3,0.8,10.204144234121397,12.0
4,0.9,10.431311347257575,10.0
5,0.95,10.442308449114833,12.0
6,1.0,11.228952721500004,12.0
7,1.05,11.668296038194669,12.0
8,1.1,11.751109790446124,12.0
9,1.2,11.877980929541911,13.0
10,1.3,12.310922223018839,13.0
11,1.4,11.926404964518573,12.0
12,1.5,12.730299855771644,12.0
13,2.0,12.224012822364031,12.0
14,2.5,5.738830287954592,7.0
15,3.0,2.194648683250455,0.0
16,3.5,0.8879088995451251,0.0
