,alpha,performance,capacity
0,0.3,6.495369451227909,15.0
1,0.5,7.605837740995643,5.0
2,0.7,8.42076123647759,5.0
3,0.8,9.019756142108532,9.0
4,0.9,9.972414252198702,10.0
5,0.95,10.180798120290554,7.0
6,1.0,10.319087387549336,7.0
7,1.05,10.348591911836186,10.0
8,1.1,10.323930790800526,11.0
9,1.2,10.920325095769531,7.0
10,1.3,11.244460948454531,8.0
11,1.4,11.912475610616232,11.0
12,1.5,11.921098827143782,9.0
13,2.0,7.007717564662752,3.0
14,2.5,2.098734848552072,0.0
15,3.0,0.2942395552484999,0.0
16,3.5,0.24364478671683956,0.0
